"genotype"	"cluster_corrected"	"cluster"
"MPNAML16PL75_19G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_19I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_19J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_19L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_19M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_19N"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_19P"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21B"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_21N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23K"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23M"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_23O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_3K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_7H"	"preleukemic"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_7K"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_7L"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_7M"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_7P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_9J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_9K"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_9N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL75_9P"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_11J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_11K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_11L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_11N"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_13I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_13L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_15I"	"preleukemic"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_15J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_15L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17C"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17D"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17E"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17H"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17L"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_17N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_19A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_19D"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_19F"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_19M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_19P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1B"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1H"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1N"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_1P"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_21B"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_21F"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_21I"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_21J"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_21N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_21O"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23B"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23C"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23D"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23H"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23J"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23K"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_23L"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5C"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5K"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_5P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_7B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_7D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_7F"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_7H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_7K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_7P"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_9L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL76_9M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_11I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_11J"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_11L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_11P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_13F"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_13J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_13K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_13O"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_15O"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17I"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17K"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17L"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_17P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19I"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_19P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1M"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_1N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_21A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_21D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_21E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_21H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_21J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_21N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_23P"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_3N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_5P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_9A"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_9J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_9M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_9O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL77_9P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_11G"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_11J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_11L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_11N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_13C"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_13J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_13N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_13O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_15J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_15P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_17P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_19B"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_19C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_19D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_19E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_19G"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_19J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_1P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_21P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23B"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23O"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_23P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3A"	"TP53HET"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3C"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3D"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3H"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3O"	NA	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_3P"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_7A"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_7F"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_7J"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_7L"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_7M"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_9C"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_9D"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_9E"	"preleukemic"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_9I"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_9N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL78_9O"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_11H"	"TP53_multihit_M2"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_11I"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_11K"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_11N"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13A"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13B"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13D"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13E"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
"MPNAML16PL79_13F"	"TP53_multihit_HOM"	"chr5_chr17_chr21"	"patient.1.2.2.1"
